COMID,Lat,Lon,Elev_m
179236,-25.106301160999976,-52.39782773799993,0.0
179237,-25.117969211999934,-62.23216564899997,0.0
179238,-25.111286320999966,-59.39596118999998,0.0
179239,-25.018620634999934,-59.35096596599993,0.0
179240,-25.126603389999957,-50.325076260999936,0.0
179243,-25.08820841399995,-56.41526391799994,0.0
179244,-25.069061697999928,-64.45799440899998,0.0
179245,-25.12468957799996,-64.24203995799996,0.0
179246,-25.138092539999946,-65.40744981699999,0.0
179247,-25.145932108999943,-62.089275132999944,0.0
179248,-25.106163635999962,-58.098298599999964,0.0
179250,-25.147340378999957,-57.13445978999994,0.0
179251,-25.15137520999997,-57.09098044299998,0.0
179252,-25.15006681899996,-52.367161461999956,0.0
179253,-25.033067116999973,-60.84136656499999,0.0
179254,-25.044371642999977,-51.39602949699997,0.0
179256,-25.135454143999937,-52.27315087799997,0.0
179257,-25.158050747999937,-58.09451954399998,0.0
179258,-25.14191410999996,-66.16646097499995,0.0
179259,-25.09008123999996,-55.613769402999935,0.0
179260,-25.15256151699998,-61.356124647999934,0.0
179263,-25.146591315999956,-60.81263209599996,0.0
179264,-25.144242847999976,-57.54106142399996,0.0
179265,-25.16359345799998,-57.53237882299993,0.0
179266,-25.152342483999973,-58.388223204999974,0.0
179267,-25.008440522999933,-58.641396945999986,0.0
179269,-25.140514335999967,-61.423204934999944,0.0
179271,-25.170308270999953,-58.010535232999985,0.0
179272,-25.13290129899997,-65.58035238499997,0.0
179273,-25.160685206999972,-55.761849402999985,0.0
179277,-25.175658064999936,-64.56773393799995,0.0
179278,-25.111822081999946,-56.92923339599997,0.0
179280,-25.166686611999978,-57.150432268999964,0.0
179282,-25.10521784499997,-64.71569093299996,0.0
179284,-25.174357645999976,-62.933400422999966,0.0
179285,-24.95731861799993,-61.43263433599998,0.0
179286,-25.194092505999947,-66.07900506399994,0.0
179287,-25.14531339699994,-63.478163224999946,0.0
179288,-25.008547630999942,-60.516910001999975,0.0
179289,-25.15508845499994,-57.409373750999976,0.0
179290,-25.168799125999954,-54.438565568999934,0.0
179292,-25.141929406999964,-60.335240125999974,0.0
179293,-25.21137536699996,-50.55616525199997,0.0
179294,-25.15286664799993,-50.39831177499997,0.0
179295,-25.21103932099993,-61.092473721999966,0.0
179297,-25.160738546999937,-61.75928836799994,0.0
179299,-25.18801843899996,-57.06927665099994,0.0
179300,-25.21049544699997,-50.497299511999984,0.0
179301,-25.180786441999942,-50.16875961599993,0.0
179302,-25.15236503899996,-58.63554346999996,0.0
179303,-25.159902305999935,-58.75584467099998,0.0
179305,-25.21019793599993,-62.726909441999965,0.0
179306,-25.21335885999997,-58.16674676699995,0.0
179307,-25.223240485999952,-54.43454287299994,0.0
179308,-25.214678972999934,-54.23902702899994,0.0
179309,-25.191952182999955,-64.35173326499995,0.0
179310,-25.230888264999976,-57.037940728999956,0.0
179311,-25.22858871899996,-50.561254737999946,0.0
179312,-25.218293106999965,-64.52865058399993,0.0
179313,-25.23376764799997,-64.45088261099994,0.0
179315,-25.16265753099998,-53.42623317199997,0.0
179316,-25.21638119299996,-53.37680808099998,0.0
179317,-25.239669237999976,-50.04967163799995,0.0
179318,-25.210972847999983,-57.636684327999944,0.0
179319,-25.21307152399993,-57.57519027999996,0.0
179320,-25.17063981399997,-55.29985177699996,0.0
179321,-25.239070763999962,-50.07349519999997,0.0
179323,-25.208523360999948,-62.47878708799993,0.0
179324,-25.16874224999998,-57.784188548999964,0.0
179325,-25.25333336799997,-55.21666666599998,0.0
179326,-25.23214218299995,-59.70223407199995,0.0
179328,-25.14261115299996,-51.02763447099994,0.0
179329,-25.21326873499993,-55.561225099999945,0.0
179330,-25.209498028999974,-57.83780073499997,0.0
179333,-25.249279885999954,-54.39561478899998,0.0
179334,-25.23920325199998,-50.65871887999998,0.0
179335,-25.25652946599996,-64.53657660099998,0.0
179336,-25.26769846999997,-64.10174564799996,0.0
179337,-25.18600440199998,-64.12067060399994,0.0
179338,-25.219963914999937,-65.40835083199994,0.0
179339,-25.25615091399993,-52.88341968699996,0.0
179340,-25.26286596999995,-50.59684420299993,0.0
179342,-25.254428218999976,-55.29091850599997,0.0
179345,-25.26452904599995,-55.73827528199996,0.0
179346,-25.193742819999954,-65.18868418199997,0.0
179347,-25.27107518899993,-52.85665534799995,0.0
179348,-25.214635405999957,-50.26997223999996,0.0
179351,-25.279167514999983,-62.42789254799993,0.0
179352,-25.237090439999974,-56.71247097099996,0.0
179353,-25.288702027999932,-66.46942152299994,0.0
179354,-25.118707074999975,-66.46399789099996,0.0
179360,-25.264778366999963,-64.40956209499996,0.0
179361,-25.282230785999957,-65.30734996999996,0.0
179362,-25.22029056699995,-59.44364281099996,0.0
179363,-25.278082034999954,-57.69673212099997,0.0
179364,-25.27062874099994,-57.65360376399997,0.0
179369,-25.262057426999945,-61.91886802799996,0.0
179370,-25.27556758999998,-59.745555328999956,0.0
179371,-25.248591206999947,-61.25538347999998,0.0
179372,-25.213783615999944,-64.92612191799998,0.0
179373,-25.100013417999946,-61.08318045999994,0.0
179374,-25.295696996999936,-52.00034605899998,0.0
179375,-25.288172805999977,-50.63798197799997,0.0
179376,-25.30103173599997,-56.63853952799997,0.0
179377,-25.27658804899994,-60.97569203799998,0.0
179378,-25.296454850999964,-55.146039318999954,0.0
179380,-25.28051479499993,-50.564064781999946,0.0
179381,-25.30351718999998,-51.94803561499998,0.0
179382,-25.276398857999936,-53.493300604999945,0.0
179383,-25.27786866899993,-53.43732589999996,0.0
179385,-25.19603118799995,-50.945172914999944,0.0
179386,-25.210298181999974,-59.579172222999944,0.0
179387,-25.303087183999935,-66.29141566499999,0.0
179388,-25.244949906999977,-66.20934078799996,0.0
179389,-25.319791816999953,-55.07312499999995,0.0
179390,-25.260754585999962,-61.32123206699998,0.0
179391,-25.263511686999948,-53.013690105999956,0.0
179392,-25.295159488999957,-55.52796801599993,0.0
179393,-25.33001157999996,-55.517702644999986,0.0
179394,-25.327840985999956,-65.45665611799996,0.0
179396,-25.297404684999947,-65.40162594299994,0.0
179397,-25.335725905999936,-65.44858331399996,0.0
179398,-25.336875003999978,-62.624791666999954,0.0
179399,-25.30185919099995,-52.962578458999985,0.0
179400,-25.268897553999977,-57.402320575999966,0.0
179401,-25.308263824999983,-64.55565194899998,0.0
179402,-25.33177750799996,-50.57176695499993,0.0
179403,-25.33106924799995,-64.93659186399998,0.0
179404,-25.318933069999957,-50.28146141399998,0.0
179405,-25.33998810099996,-65.50700524399997,0.0
179406,-25.34659216999995,-62.64042759499995,0.0
179407,-25.349679567999942,-55.439565896999966,0.0
179408,-25.29049639799996,-55.29667074199995,0.0
179409,-25.246495124999967,-54.996431617999974,0.0
179410,-25.338616411999965,-50.960136802999955,0.0
179411,-25.35520833499993,-55.36187499899995,0.0
179413,-25.32381756999996,-61.10061480099995,0.0
179414,-25.14549592999998,-56.59277946499998,0.0
179416,-25.31397871699994,-56.25393595799994,0.0
179417,-25.28766916099994,-56.99245763499994,0.0
179419,-25.310604888999933,-54.561332937999964,0.0
179420,-25.287921947999962,-54.49007098499993,0.0
179421,-25.35751946399995,-51.01146039799994,0.0
179422,-25.353716789999964,-61.559212824999975,0.0
179423,-25.310865751999927,-59.572495009999955,0.0
179424,-25.31925173999997,-64.59841337199998,0.0
179425,-25.311861010999962,-49.98961329499997,0.0
179426,-25.36328246499994,-54.532229650999966,0.0
179429,-25.338092734999975,-52.01262381799995,0.0
179431,-25.277321021999967,-63.37358129699999,0.0
179432,-25.35473296899994,-65.44010116799996,0.0
179433,-25.314535443999944,-50.08357029599995,0.0
179434,-25.369892556999957,-64.64440238199995,0.0
179435,-25.348322810999946,-54.468373191999945,0.0
179436,-25.35626002999993,-64.75883199499998,0.0
179437,-25.353834952999932,-54.991051040999935,0.0
179439,-25.372780511999963,-52.00326586099993,0.0
179440,-25.326788746999966,-58.99852303999995,0.0
179441,-25.283310123999968,-59.18489300599998,0.0
179442,-25.38196072599993,-58.955060284999945,0.0
179443,-25.32561751199995,-51.62044874399999,0.0
179444,-25.354847892999942,-51.53746463999994,0.0
179445,-25.299905039999942,-50.442229493999946,0.0
179446,-25.353492568999968,-50.933364590999986,0.0
179449,-25.371531199999936,-63.084296345999974,0.0
179451,-25.37310616299993,-62.01129391499995,0.0
179453,-25.37812480799994,-59.588948906999974,0.0
179454,-25.341893942999945,-56.65357328199997,0.0
179456,-25.375071453999965,-61.122211102999984,0.0
179457,-25.380687292999937,-52.06815446199994,0.0
179458,-25.381865544999982,-52.034126337999965,0.0
179459,-25.372301737999976,-61.34421365999998,0.0
179461,-25.333179851999944,-54.84361712499998,0.0
179462,-25.357910173999983,-62.45555322599995,0.0
179463,-25.36830561599993,-54.871736441999985,0.0
179465,-25.38045911499995,-56.37206521699994,0.0
179466,-25.33929724799998,-64.07775313899998,0.0
179467,-25.407663346999982,-64.06465463999996,0.0
179468,-25.386296544999936,-60.06325381299996,0.0
179469,-25.368288765999978,-59.182116270999984,0.0
179471,-25.374179824999942,-60.17186613999996,0.0
179472,-25.383350510999946,-64.59092413199994,0.0
179473,-25.41228082599997,-62.105068261999975,0.0
179478,-25.377444943999933,-66.38553597999999,0.0
179479,-25.40825673699993,-61.71630910499994,0.0
179481,-25.39352963799996,-51.41375549899993,0.0
179482,-25.434598307999977,-62.72228526599997,0.0
179483,-25.42385738699994,-64.04850120199995,0.0
179484,-25.40457147099994,-50.98500911899998,0.0
179485,-25.439532548999978,-66.26545902599997,0.0
179486,-25.38902807599993,-66.23745858599995,0.0
179487,-25.427675842999975,-65.55218175599998,0.0
179488,-25.419284983999944,-62.85989191099998,0.0
179489,-25.425086544999942,-51.630867155999965,0.0
179490,-25.377423903999954,-50.235308471999986,0.0
179491,-25.45104542499996,-64.08644809399993,0.0
179492,-25.406571130999964,-54.584969555999976,0.0
179494,-25.423908738999955,-54.712580084999956,0.0
179497,-25.430562626999972,-62.516192484999976,0.0
179500,-25.45365807099995,-51.55307673799996,0.0
179501,-25.435987609999984,-58.83213267399998,0.0
179502,-25.45897993799997,-58.71422150999996,0.0
179503,-25.339119969999956,-53.22797689899994,0.0
179504,-25.44104369699994,-52.188942889999964,0.0
179505,-25.441699995999954,-52.11604065199998,0.0
179506,-25.461449399999935,-51.37780385599996,0.0
179507,-25.406462594999937,-50.53363377799997,0.0
179508,-25.34970282699993,-53.319292935999954,0.0
179509,-25.48073118999997,-53.337857475999954,0.0
179511,-25.463772259999928,-64.03143252599995,0.0
179512,-25.42789985299993,-63.75672395099997,0.0
179513,-25.415746213999967,-63.71324247199993,0.0
179515,-25.35319063299994,-57.27941290699994,0.0
179516,-25.442932678999966,-55.88598397199996,0.0
179518,-25.48113430099994,-55.673172534999935,0.0
179519,-25.450133281999967,-51.769199421999986,0.0
179521,-25.479181900999947,-51.715924840999946,0.0
179522,-25.42528250099997,-64.57104390199999,0.0
179523,-25.369951968999942,-53.66553444999994,0.0
179524,-25.395318205999956,-65.27968108999994,0.0
179525,-25.385246777999953,-56.79029186899999,0.0
179526,-25.502769446999935,-55.838757003999945,0.0
179528,-25.496630955999933,-62.14177242899996,0.0
179529,-25.495256249999954,-55.754289108999956,0.0
179530,-25.480080848999933,-54.13882273899998,0.0
179531,-25.419119527999953,-53.10190838699998,0.0
179532,-25.51294151899998,-55.674512806999985,0.0
179534,-25.467729378999934,-64.66907643599995,0.0
179535,-25.40778058099994,-57.611782877999985,0.0
179537,-25.479182971999933,-61.52242662799995,0.0
179538,-25.504001545999984,-64.17228279999995,0.0
179539,-25.418517901999962,-53.50562734199997,0.0
179540,-25.463928325999973,-60.01809755499994,0.0
179543,-25.50318755099994,-63.68008050999998,0.0
179544,-25.507204522999928,-63.610448797999936,0.0
179545,-25.52488970299993,-59.096942877999936,0.0
179546,-25.444444510999972,-59.288601469999946,0.0
179548,-25.404976560999955,-53.800486759999956,0.0
179549,-25.439442887999974,-60.934538256999986,0.0
179550,-25.52810875199998,-64.81405652399997,0.0
179551,-25.52443681699998,-66.61074687599995,0.0
179552,-25.519813537999937,-53.41367907499995,0.0
179553,-25.535308321999935,-64.70973463099995,0.0
179554,-25.53977634299997,-53.53093424799994,0.0
179555,-25.46504800799994,-57.73949623799996,0.0
179556,-25.529111481999962,-61.97664160499994,0.0
179557,-25.536095944999943,-60.013779683999985,0.0
179558,-25.54939829799997,-49.80584858299994,0.0
179560,-25.51591140399995,-60.91213400099997,0.0
179564,-25.422634672999948,-60.69654009899995,0.0
179565,-25.538197928999978,-55.583163566999986,0.0
179566,-25.54221648099997,-53.11062811499994,0.0
179567,-25.531278244999953,-53.631842406999965,0.0
179568,-25.53363472099994,-53.572330471999976,0.0
179569,-25.521363033999933,-52.91006307099997,0.0
179570,-25.530214101999945,-55.741728009999974,0.0
179571,-25.440139304999946,-52.727715743999966,0.0
179574,-25.544601859999943,-57.57568941799997,0.0
179575,-25.561999863999972,-64.81687381499995,0.0
179576,-25.49983002299996,-63.07424950099994,0.0
179577,-25.555938968999953,-63.10830278499998,0.0
179578,-25.513972276999937,-56.24609080999994,0.0
179580,-25.56743180899997,-61.47982270999995,0.0
179581,-25.544566523999947,-60.674344761999976,0.0
179582,-25.557443906999936,-53.00038180699994,0.0
179583,-25.45661484699997,-52.27978480399997,0.0
179584,-25.52697914099997,-52.231654471999946,0.0
179585,-25.547918591999974,-50.77251677899994,0.0
179586,-25.547268247999966,-54.179787129999966,0.0
179587,-25.548978813999952,-57.87325107399994,0.0
179588,-25.43663715899993,-57.924000958999954,0.0
179589,-25.574820435999982,-54.02267109099995,0.0
179590,-25.55100348899998,-61.28307597899993,0.0
179591,-25.567358699999943,-59.81523045899996,0.0
179592,-25.547440261999952,-55.11735237499994,0.0
179593,-25.566277295999953,-53.50070793699996,0.0
179594,-25.500394202999928,-49.18690901599996,0.0
179595,-25.565896279999947,-66.60266672899996,0.0
179596,-25.579074508999952,-56.25673816999995,0.0
179597,-25.579558265999935,-53.95061392699995,0.0
179598,-25.456101608999973,-53.92402246199998,0.0
179599,-25.569494547999966,-66.52474264499995,0.0
179600,-25.556029458999944,-53.72615045799995,0.0
179601,-25.53297196999995,-53.29986798899995,0.0
179602,-25.54589945999993,-53.201472354999964,0.0
179603,-25.56060275599998,-49.41854946099994,0.0
179604,-25.580195524999965,-63.141226416999984,0.0
179605,-25.519735055999945,-66.37562000799994,0.0
179606,-25.568127217999972,-53.86287222599998,0.0
179607,-25.546615972999973,-51.798612875999936,0.0
179608,-25.56860957699996,-59.90648495199997,0.0
179611,-25.554110480999952,-49.56042791999994,0.0
179612,-25.582714873999976,-64.76811401199996,0.0
179613,-25.59533285799995,-49.211691229999985,0.0
179614,-25.530095867999933,-54.60020105299998,0.0
179615,-25.59431736399995,-61.152666315999966,0.0
179616,-25.51363556499996,-64.66504474199996,0.0
179617,-25.599215355999945,-49.51702751799996,0.0
179618,-25.579042639999955,-53.80109311199993,0.0
179619,-25.578217862999963,-49.771787883999934,0.0
179620,-25.59981248799994,-49.66609293799996,0.0
179621,-25.597071926999945,-49.25690649499995,0.0
179622,-25.506881851999935,-52.57116485399996,0.0
179623,-25.60319646299996,-66.47481021099998,0.0
179624,-25.579623583999933,-60.42190058799997,0.0
179625,-25.43316897799997,-60.47045315799994,0.0
179626,-25.591172722999943,-52.84540338399995,0.0
179627,-25.611661175999927,-49.27190953799993,0.0
179628,-25.61524696899994,-51.473853849999955,0.0
179629,-25.60317824899994,-50.79228701599993,0.0
179631,-25.35488821399997,-60.382910771999946,0.0
179632,-25.56090645599994,-55.44768641899998,0.0
179633,-25.611288512999977,-54.59530650999994,0.0
179634,-25.558269267999947,-54.10356147099998,0.0
179635,-25.49637518299994,-65.51674655599999,0.0
179636,-25.58246565299993,-55.309794773999954,0.0
179637,-25.615592222999965,-49.74350255099995,0.0
179638,-25.60048575299993,-62.91451808199997,0.0
179639,-25.584273948999964,-56.387513601999956,0.0
179640,-25.616092502999948,-61.68159350099995,0.0
179641,-25.58234196199993,-61.567225435999944,0.0
179642,-25.625690016999954,-51.92698954799994,0.0
179643,-25.611278090999974,-57.401644045999944,0.0
179644,-25.60522169999996,-53.76131357699995,0.0
179646,-25.567064802999937,-58.93079627999998,0.0
